run,trades,risk_per_trade,starting_balance,ending_balance,net_return_pct,max_drawdown_pct,min_balance,max_balance
719,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.0396624397982005,9850.74875,12567.859537394148
720,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.04994529118321333,10250.0,12591.137674500875
721,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.06308530712019596,9648.06239564805,12567.859537394146
722,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.06776988058459521,10198.75,12970.76996619437
723,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.029986555691221,9703.725093562656,12831.884947593695
724,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.06308530712019612,9847.10369664823,12567.859537394148
725,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.039306956424562944,9950.0,12631.014610446384
726,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.05364542018655675,10250.0,13082.076133933488
727,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.029986555691220954,9950.0,12886.824512375008
728,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03930695642456315,9950.0,12567.85953739414
729,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.044110421642439994,10198.75,12951.582424497494
730,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.044464127599210014,9801.495006250001,12694.48704567475
731,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.039306956424563166,9606.930435754368,12635.690170241454
732,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.044464127599209716,9752.48753121875,12763.001106276575
733,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.05399559792640807,9950.0,12777.17960310268
734,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.053645420186556984,9801.495006250001,12831.88494759369
735,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.034479353190515837,9950.0,12891.594764047946
736,67,0.005,10000.0,12567.859537394137,0.2567859537394137,0.06776988058459531,10198.75,12699.186100745179
737,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.04888986953422821,9900.25,12822.39038981313
738,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.03483662291276477,10250.0,12703.886895241449
739,67,0.005,10000.0,12567.859537394133,0.25678595373941326,0.044110421642440306,9900.25,12956.37664728436
740,67,0.005,10000.0,12567.859537394152,0.25678595373941526,0.044110421642439876,9950.0,12694.487045674758
741,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.04924180696121382,9460.044020735922,12567.859537394144
742,67,0.005,10000.0,12567.859537394148,0.2567859537394148,0.04411042164244046,9946.318220901723,12694.487045674754
743,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.06377854827091828,9950.0,12970.769966194375
744,67,0.005,10000.0,12567.859537394139,0.25678595373941393,0.03930695642456324,9900.25,12567.859537394139
745,67,0.005,10000.0,12567.859537394144,0.2567859537394144,0.03966243979820091,9900.25,12567.859537394144
746,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.044110421642440265,9797.868178164988,12631.014610446378
747,67,0.005,10000.0,12567.859537394146,0.2567859537394146,0.03930695642456313,10198.75,12694.487045674752
748,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.04888986953422785,10250.0,12896.366781501201
749,67,0.005,10000.0,12567.859537394143,0.25678595373941415,0.044110421642440154,9950.0,13082.076133933484
750,67,0.005,10000.0,12567.85953739414,0.25678595373941415,0.03930695642456314,10097.01746875,12631.014610446373
